gene.id	SYMBOL	logFC	AveExpr	P.Value	adj.P.Val
109006	Ciapin1	0.117532941207657	6.13050251677614	0.459909806326477	0.525453131841126
107173	Gpr137	0.123092241356852	6.07595591825574	0.460582182486279	0.526179131651927
12332	Capg	0.352084646817658	-0.179425353105958	0.46094716224625	0.526553866839875
108937	Rnf169	-0.128332088458426	5.18046379380682	0.461814963082393	0.527502883584972
98758	Hnrnpf	-0.123038649817909	6.61343636746012	0.463781754567716	0.529706957073012
99890	Prmt6	0.132797985084744	4.67166388068696	0.4643981572388	0.530368458235044
328734	Pisd-ps2	-0.260093439843209	1.36646849912225	0.46457605188666	0.530529093000189
77630	Prdm8	-0.179980041155472	7.26685249093705	0.464658967020668	0.530581247529372
73094	Sgip1	-0.109189808227103	7.39141273616919	0.465802390346924	0.531844261672058
23969	Pacsin1	-0.161457726971879	8.7788801469982	0.465887973434571	0.531899348417126
231801	Agfg2	-0.126755081550586	6.60769533057481	0.466186071667738	0.532191303797124
73690	Glipr1	-0.375403943188908	-0.848809980557973	0.466218410177461	0.532191303797124
56292	Naa10	0.113914296356587	5.19114253774908	0.466679490115345	0.532674947214423
234413	Zfp961	0.138956688320805	3.68207090147777	0.466720524542243	0.532679105321967
98685	Trmt1l	-0.138694899927655	4.94873197576648	0.466838798748259	0.532771411276753
66874	Ncbp3	-0.125476896734529	4.44091818972224	0.46712585457963	0.533056306019017
68614	Letmd1	-0.12622989937314	5.70708561232008	0.467335714418103	0.533253070692856
213575	Dync2li1	-0.140169830697435	4.50760253125038	0.467626992829767	0.533542699011122
27223	Trp53bp1	-0.114382387880313	5.99286233712011	0.468029395342612	0.533959058705122
75729	Fam227a	-0.268550523095384	1.14015680045325	0.468502817176835	0.534456368794137
17929	Myom1	0.345553299388803	-0.265817731301337	0.468809728580825	0.534763663492869
50706	Postn	-0.455089789711833	-0.605751704596551	0.47013407716076	0.536231390170711
65221	Slc15a3	0.620010606697468	-2.07201017268353	0.470348527679553	0.536433041815941
71989	Rpusd4	0.135962829942661	3.67435830842096	0.470806528062649	0.536912407843459
269682	Golga3	-0.130933374960769	5.9018338691057	0.470901581073734	0.536939486078759
192292	Nrbp1	-0.12187116448769	6.7725638185096	0.470905653451356	0.536939486078759
11785	Apbb1	0.107448742356731	9.07801583892329	0.471094760573321	0.53710761347546
66595	Aste1	-0.213893831816449	1.79968664475047	0.471150400702337	0.53710761347546
78903	Wrnip1	-0.134011483748944	6.576151646206	0.471166211259499	0.53710761347546
19877	Rock1	-0.141536979502403	3.96126748351062	0.471336986040955	0.537259297738794
235472	Prtg	-0.307217205779118	0.856553004367407	0.472207208148069	0.538208167635602
22422	Wnt7b	0.116073018695552	4.89592605200408	0.472557090418775	0.538563864808469
114875	Plcz1	-0.377839812854233	0.565294006740896	0.472632800199753	0.538607061166761
17125	Smad1	0.121770620793241	4.49027020312931	0.4738864057249	0.539992460082941
241494	Zfp385b	0.125231389870196	5.93753622864537	0.474077623893943	0.540151296175867
67980	Gnpda2	0.12073254323666	4.77371129931234	0.47410162904556	0.540151296175867
72308	Brf1	0.121789532721794	5.28188170430789	0.47428163400177	0.540313167372189
53857	Tuba8	0.131179527573671	4.83738157642704	0.474631984366147	0.540669058794189
20474	Six4	-0.408571264677958	-0.644735552142714	0.475244765653477	0.541323813184572
72102	Dusp11	-0.137924769130314	4.65469729990659	0.475466969458362	0.541533614239193
11548	Adra1b	-0.253849368352805	0.862484311482685	0.475784224130902	0.541851631382911
108907	Nusap1	-0.273195668459536	0.838813857989329	0.475875146282745	0.541911857229735
214779	Zfp879	0.256272246774561	0.966044783564442	0.475989309670962	0.541998537732598
19076	Prim2	0.196760709103301	2.44490971274452	0.476276576565962	0.542282297774831
19647	Rbbp6	-0.107412581218345	6.79848991652394	0.476381713602418	0.542358658353716
30044	Opn4	-0.615864142396748	-2.55498506662977	0.476599558953015	0.542563314435405
69740	Dph5	-0.130317914625792	3.72607453604411	0.476718495144909	0.542655348128996
338354	Zfp780b	0.130399553688377	3.77328881506756	0.476762723392944	0.542662332810474
78785	Clip4	-0.113670004448222	6.12533112841524	0.476823411903136	0.542688050329318
223753	Cerk	0.106546353749092	5.9579281833294	0.477471985664627	0.543382801388263
69527	Mrps9	0.124658694006445	5.37501055061391	0.477583521151712	0.543466318581938
14726	Pdpn	0.334669265848402	0.69696304140825	0.47791949513044	0.543795266251342
114643	Oas1c	0.390122728642881	-0.350932076696359	0.477986730150207	0.543795266251342
11566	Adss	-0.105595030346096	6.58182572693378	0.477987106836958	0.543795266251342
229214	Qrfpr	-0.511984180443769	-1.01717124616517	0.478048223763364	0.543821368340883
69716	Trip13	-0.37018321531356	0.249886407237082	0.478441934085438	0.544225789921842
170942	Erdr1	-0.157370553113476	4.44532332844813	0.478929556080553	0.544736962548787
140703	Emid1	0.307624378040336	0.922948528062502	0.479062945193414	0.544845179404868
224691	Zfp472	0.187321053770177	2.41487370812222	0.479248884489234	0.54501314029166
625167	Gm6559	0.671928721178151	-1.19404374786401	0.479959455739306	0.545777650579674
100042415	Mnd1-ps	-0.384528526818598	-0.680209342544899	0.480277599280136	0.546064356173136
109232	Sccpdh	-0.109945283357388	5.87110965976283	0.480288248129257	0.546064356173136
103784	Wdr92	0.17011165142033	3.66126023751757	0.480411132059919	0.546160480993185
100041979	Gm3604	0.32613970958729	-0.0735413676427877	0.480613001496902	0.546346378816219
67486	Polr3g	0.152696612337782	3.03115819120506	0.480883696242646	0.54661047926855
13078	Cyp1b1	0.287058329927149	0.34563187395423	0.481379159020455	0.547130006335201
272347	Zfp398	-0.168700212138064	2.4952871227051	0.481523791767894	0.547250732949774
20418	Shc3	-0.184396134182213	2.28156913315023	0.481629125852825	0.547305448442187
103737	Pex12	0.175214402759004	2.99037552996261	0.481648772084775	0.547305448442187
210029	Metrnl	0.163551488994953	2.48751916403087	0.481751205720981	0.547378184455343
51801	Ramp1	-0.127464855103861	4.80189848510658	0.481966383393705	0.547579001341951
12705	Cited1	0.288360484825487	1.16496112432095	0.48238224582255	0.548007773045298
18817	Plk1	-0.369869810014805	-0.323151146140623	0.482573849368115	0.548181728578117
12808	Cobl	0.146600379492297	4.27287697715656	0.482904981962545	0.548484735077364
71868	Thegl	0.553254942935693	-0.744735365970969	0.482917593154245	0.548484735077364
108138	Xrcc4	0.168085439632396	3.61815819750416	0.483135879386444	0.548688914041715
100502698	Rubcn	0.13272144795198	6.10993687524751	0.483297736243131	0.548828979714599
13046	Celf1	0.115654512771351	7.62623881042959	0.483426449097437	0.548931387999529
270672	Map3k15	-0.334052609245077	0.0310012903174214	0.483677490840258	0.549172673508434
67054	Paics	-0.113147410310645	6.75644192375015	0.483770691362032	0.54923472020589
59038	Pxmp4	0.167328697207595	3.4352840242369	0.484489028463456	0.550006430750689
242557	Atg4c	0.115219915568177	5.6899154424092	0.484551670507316	0.55003371299181
23917	Impdh1	0.116105365531614	5.8620827010719	0.484653475427214	0.550105442668798
11669	Aldh2	-0.123841703803029	6.15272130560131	0.484704673751723	0.55011972452733
30795	Fkbp3	-0.129526260454935	6.84084820204914	0.48484753266029	0.550238026788695
207521	Dtx4	0.142782133550216	5.51626817626758	0.485095583858272	0.550475680073677
71591	Zfp251	-0.15738438105892	5.94731689903074	0.485323570953627	0.550690529016756
16159	Il12a	0.378818306575309	-0.15382782951341	0.486264980165892	0.551714790334764
328778	Rab26	0.115699325316517	5.79248526414843	0.486434279739372	0.551862924995388
217069	Trim25	0.234127670690887	1.37035646884968	0.486554450724861	0.551955303792512
71147	Oxsm	-0.145802658898033	3.25696771373568	0.486906863684999	0.552311105984274
18700	Piga	0.182140743970659	2.74422544796822	0.487503900083754	0.552925193867221
15200	Hbegf	-0.268694530638557	1.54009902191306	0.487562887897256	0.552925193867221
230073	Ddx58	-0.197951251766038	1.9450007686209	0.487564669757127	0.552925193867221
69065	Chac1	0.146739077933431	2.91407712378235	0.487831806036522	0.553184104815434
17179	Matk	-0.113214464597033	7.71575704203398	0.488014176300031	0.553346860519759
71275	Noxred1	0.398764829104991	-0.977593845978257	0.489061840385124	0.554490646886309
638247	9530082P21Rik	0.329783282405577	0.10762351760583	0.489135759714067	0.554530322527981
100504714	Gm16793	0.415646276253966	-1.06717244668711	0.489289140129145	0.554660069251198
56693	Crtap	-0.301280236766744	0.666830817025542	0.490323411664862	0.555788297467985
544752	Tug1	0.130670234861733	7.18907504881603	0.49064358548433	0.556106971024725
65112	Pmepa1	0.148667565921684	4.02341029182625	0.491193125586945	0.556685542331871
216850	Kdm6b	-0.113990151415346	4.69009107971947	0.491240357195974	0.556687579182094
226442	Zfp281	-0.110001818203493	5.51440268973905	0.491275072837896	0.556687579182094
68080	Gpn3	0.11332311371843	4.81961591594938	0.49131215309957	0.556687579182094
380850	Gm5141	0.205911322963129	1.93386610463045	0.491474952218793	0.5568277532455
68134	Upf3b	-0.109512241836605	4.97479541964361	0.491598321828393	0.556923236005351
271221	Rubcnl	0.356231302127679	-0.486056310048537	0.492444436728634	0.557837424112287
68514	Micu2	0.126060651239478	4.46928803613368	0.492583375694399	0.557950446858743
12448	Ccne2	0.255150506827248	1.08071303414884	0.492856655374014	0.5582156076052
100642166	Gm15446	-0.365630423795544	-0.180861803795127	0.493866827054245	0.559234243249887
12160	Bmp5	0.398764829104991	-1.02586038707345	0.49387075351065	0.559234243249887
22065	Trpc3	-0.248301534056163	1.23761849041145	0.493873790139466	0.559234243249887
18575	Pde1c	0.215843623153637	2.32131506722976	0.494012336962448	0.559346666060009
215303	Camk1g	-0.115605243735066	5.23277870918731	0.494509082665307	0.559864610319476
51886	Fubp1	-0.115179788956059	6.32791523236479	0.494562131970133	0.559880175782463
72560	Naalad2	-0.575859967336009	-2.41371571074872	0.495067976578445	0.560386478824769
68550	Tefm	0.197713543314822	2.4223158324143	0.495088040326305	0.560386478824769
353258	Ltv1	-0.119302220120894	4.4141588961874	0.495444870400512	0.560732241395442
16924	Lnx1	-0.123738821953084	4.14312874663129	0.495472234640308	0.560732241395442
26425	Nubp1	0.14884489800095	3.35579988296595	0.495971351016161	0.561252511444613
12704	Cit	-0.176341724232179	3.54637162795717	0.496116244159948	0.561340066157001
246738	Dnajc28	0.173956626221588	3.96177934718553	0.496127528638411	0.561340066157001
72137	Wdsub1	0.137102955045405	3.13596308638139	0.496455953278053	0.561643857713709
66317	Wdr61	-0.132156359846201	5.59830944381742	0.496474877171749	0.561643857713709
224585	Zfp160	0.13979773305144	3.51251352572132	0.497096866571019	0.562302839540315
72325	Vps9d1	-0.123112102405009	5.55710452659969	0.497461064138013	0.562670132569284
56626	Poll	0.126937889315816	3.63901846772759	0.497769956796294	0.562974817761195
14265	Fmr1	-0.106482486932543	6.05549395539484	0.498326933135919	0.563560013451957
243755	Slc13a4	-0.209195711690251	1.12732239926963	0.498635308325949	0.563863994476224
66682	Trappc5	-0.120958555298325	5.60922847324845	0.498681425772089	0.563871385947233
100039968	Tmem35b	0.30712955266553	0.107140652449116	0.498805239415364	0.563966622278673
69770	1600002K03Rik	-0.259324550961184	0.920916423871693	0.499073359778359	0.564224988762996
108989	Tpr	0.154072329728669	6.19410115041594	0.499162947041567	0.564281490521677
54427	Dnmt3l	-0.298140404409116	-0.32562613371651	0.499488693196086	0.564604929244738
241627	Wdr76	-0.18098422617287	2.60544536589951	0.49972920906869	0.564807052419395
235582	Glyctk	-0.173080407693244	2.47338253959675	0.499746798802925	0.564807052419395
12663	Chml	-0.160804408282211	2.83193145864677	0.500101930644536	0.565131466031207
11816	Apoe	-0.106496427924413	7.52393088808833	0.50014484296385	0.565131466031207
67512	Agpat2	0.391017115644178	-1.35053427023907	0.500152851587916	0.565131466031207
11807	Apoa2	-0.513782375629963	-1.06009432704014	0.500507539819732	0.565487383001974
71790	Anxa9	0.616329559354014	-1.83406822487022	0.500575184435143	0.565518959354723
68431	Fbxl15	0.124924388704191	4.46339976281251	0.500634233727415	0.565528283443368
78801	Ak7	-0.299434290376249	0.387803116919823	0.500696274957803	0.565528283443368
13650	Rhbdf1	-0.253436197388446	0.945174363944238	0.500702529767739	0.565528283443368
22710	Zfp52	0.176317325232889	2.30822108859724	0.500911236687463	0.565719159493388
211323	Nrg1	0.385162303441386	-0.317014612105818	0.501078995285307	0.565863762729646
18607	Pdpk1	-0.111799175076427	6.99933154969078	0.501122765887062	0.565868335671138
212377	Mms22l	0.342090691362865	-0.383592770546784	0.501401569872146	0.566138286787555
19707	Reps1	0.107704289366447	5.72149559468446	0.501787459636635	0.566529097319979
17692	Msl3	0.113329595733771	4.3058335109437	0.501916709107022	0.566630116327652
77799	Sla2	0.34261593388792	0.0718048427010043	0.502479903751647	0.567220975344372
56332	Amotl2	-0.135747332514264	3.16769715976113	0.502714261862585	0.567440565287567
75691	Anks6	-0.166411151315724	2.77325575831908	0.502756375521834	0.567443140998578
78914	Nadsyn1	0.242946853916245	0.884053844459231	0.503299283001065	0.568010899598603
13494	Drg1	0.12899792031716	6.83836056380124	0.503512538913999	0.568206561261789
213208	Il20rb	0.277892789975022	0.410623042819099	0.503915969517904	0.568616784297192
77116	Mtmr2	0.114440331321751	5.61883417248404	0.504153116399748	0.568816206095844
80912	Pum1	0.112516433225852	6.78744431706006	0.504205084449711	0.568816206095844
69654	Dctn2	-0.111574298620452	8.97772372791549	0.504212484246688	0.568816206095844
68094	Smarcc2	0.107422495145078	8.29502796495189	0.504308733603673	0.568879738610969
74153	Uba7	-0.355087668347743	-0.41304267034637	0.504763919759968	0.569348123586738
50793	Orc3	-0.103130580923243	6.24248685267677	0.505433082226773	0.570057769725485
232966	Zfp114	-0.290808051819811	0.62387848302628	0.505951284615546	0.570592598564332
57913	Pidd1	-0.33404151812381	-0.414070643583807	0.505987385768862	0.570592598564332
214444	Cdk5rap2	-0.134725716769579	3.5649273207796	0.50713805842357	0.571844924829997
13860	Eps8	0.120610734842416	4.25164469439794	0.507353673498381	0.572005138597974
233011	Itpkc	0.116978791597778	3.72802253110153	0.507360447235996	0.572005138597974
108013	Celf4	-0.121616081946792	9.56414325744042	0.50763889518855	0.572273775489126
380718	Mks1	-0.24724746933538	1.51527843749256	0.507822653501092	0.572435632360861
232933	Ccdc61	0.13162208381549	3.12727584691896	0.508164781881546	0.572742044626311
16597	Klf12	0.180077867625405	3.00426943717251	0.508174887271976	0.572742044626311
22154	Tubb5	0.106101992927112	9.66364811789274	0.508537986967588	0.573105938006507
228765	Sdcbp2	-0.268105909301969	0.790860732240881	0.509080148718147	0.573671555026003
15114	Hap1	-0.115932655343523	7.29904753190393	0.509178797540977	0.57373733684796
18574	Pde1b	0.112848589396789	7.09923887921856	0.50957710147468	0.574133435519713
27401	Skp2	0.246950725247878	1.1013385022496	0.509610928832428	0.574133435519713
15929	Idh3g	0.106981826891763	7.26932565938302	0.509911093721518	0.574426177538885
67896	Ccdc80	-0.308494253046885	0.533298571391407	0.510127893175317	0.574624967674197
216154	Med16	0.0996311807156944	6.15644128563607	0.510435987717388	0.57489860666424
15510	Hspd1	0.115535061151506	7.43909477840108	0.510451528548082	0.57489860666424
16527	Kcnk3	-0.183299627849581	2.56256697521201	0.510767605681287	0.575209115457361
102800312	Lncppara	-0.459405996006941	-0.130293551685444	0.511074222269471	0.57548782166782
625638	Fam43b	-0.146554627317665	5.39567482431772	0.511116818700308	0.57548782166782
52521	Zfp622	-0.135675342277159	5.66658949287517	0.511136277380523	0.57548782166782
101437	Dhx32	-0.108325327223989	4.99281190407176	0.511242413723553	0.575561832298541
269881	Map3k10	0.0992833163619702	7.28629235158278	0.511577876666999	0.575893989016047
80751	Rnf34	-0.11266246167659	6.392352023756	0.512571866856878	0.576967352658271
233813	Vwa3a	-0.195046750074923	2.5669465083288	0.512618488921337	0.576974242962263
20174	Ruvbl2	-0.1032495145879	5.28462196848782	0.512750557084975	0.577020732474446
21771	Utp4	-0.112715962899673	5.44392903686346	0.512773919051054	0.577020732474446
67557	Larp6	-0.113067490942028	6.08900426069575	0.512781305147163	0.577020732474446
108682	Gpt2	0.124153957447527	6.30668848020357	0.513351469331566	0.577616699478516
100504101	Gm20063	0.315244374467113	0.404147051689289	0.513795086376006	0.578070194322586
14168	Fgf13	0.106000775971376	8.49489929721404	0.513936375585763	0.578183495743093
67296	Socs4	-0.314453648800565	0.456812431330204	0.515078723440449	0.579422891198092
13527	Dtna	0.098435166761762	6.91903359404654	0.515379409409402	0.579715362530307
245865	Spag4	0.309657766906662	-0.10317859500865	0.515561439720122	0.579874330511042
53414	Bysl	-0.128566828882355	5.60351018978456	0.515872772575279	0.580178694095478
22628	Ywhag	0.114043908517671	11.1388790445201	0.516712348853262	0.580999541402093
269585	Zscan20	0.202529349588342	1.63196084465362	0.516713137904224	0.580999541402093
232156	Slc4a5	0.293548847961583	-0.522170444754243	0.516724988738209	0.580999541402093
212632	Iffo2	-0.106833395457589	4.712209660133	0.518327312924602	0.582744204068842
66815	Mcub	-0.135929584741147	2.79099273888398	0.518358455282912	0.582744204068842
72615	Anks3	-0.107717465332093	4.9252447108796	0.518415511590476	0.582762359198132
67680	Sdhb	0.0976612117323779	7.90302307005736	0.518545163971742	0.582862111877974
23854	Def8	-0.105819543544382	5.58294735714132	0.519031513942682	0.583362757209266
53619	Blcap	0.105640143039836	6.51432759044324	0.519222085849111	0.58353091156567
319468	Ppm1h	-0.0983715680699415	6.34859101883413	0.519293570659225	0.583565213190133
319888	Oacyl	-0.414539046072783	-1.1114166066704	0.519423144231858	0.583664782515148
70425	Csnk1g3	0.0977180307711665	6.45802730701432	0.519525033413134	0.583733230223481
12412	Cbx1	-0.129071362893505	4.4247723130025	0.519846477866825	0.583975456090958
13728	Mark2	-0.100470136561785	6.58806673600701	0.519857981067725	0.583975456090958
66559	Metap1d	0.152645231026291	3.14108414397939	0.519863592176437	0.583975456090958
16551	Kif11	-0.311599005223741	0.0418057375138811	0.519937256089799	0.584012154084624
223649	Nrbp2	-0.107789906866762	6.41110380006193	0.520657523935166	0.584775077734183
66356	Knop1	0.10241456020741	4.84833351205301	0.521008501563975	0.585123146494315
277773	Fam205c	-0.386419359439986	-0.155018924098081	0.521197073771262	0.585288783930743
109889	Mzf1	0.124807797780855	3.43675475268858	0.521382124567531	0.585450441127851
214580	Pstk	0.14773066779458	4.03446478230625	0.521702468384341	0.58576397892523
77531	Anks1b	0.0965793878129713	8.64962418820284	0.521773914332221	0.585785546816446
224440	Setd4	-0.209073205015218	1.93741146354866	0.52180599061304	0.585785546816446
56878	Rbms1	0.2312917908502	1.77312217794534	0.521845035423804	0.585785546816446
11536	Gpr182	-0.354309877037964	-0.682754520334026	0.522077919890711	0.58600079158234
13663	Ei24	0.164960278385871	6.25072012772504	0.522311511009433	0.586216795544031
621080	AI429214	0.207474989018023	1.46460544151156	0.522394185267177	0.586263397141658
18673	Phb	0.103964813176445	5.55433536152473	0.522498904475357	0.586320777300714
26465	Zfp146	-0.129720785608988	5.13525730076924	0.522527628008554	0.586320777300714
545428	Ccdc141	0.206672012039061	1.48627322981127	0.522569034574402	0.586321057458213
106298	Rrn3	0.0948598876903537	6.41764101045094	0.523533244858692	0.587356639333512
72813	2810454H06Rik	0.385451309242458	-0.532781505027672	0.52389713539383	0.587718607041539
68188	Sympk	-0.103890583991622	6.86327507563051	0.52397761959285	0.587762611710215
74490	Mamstr	0.241766882691316	0.893500873407397	0.524369269902619	0.58812642253911
100504467	Gm16596	0.302405242891913	0.134545129609104	0.524396994381355	0.58812642253911
56217	Mpp5	-0.106901038325605	5.54490424431952	0.524425799909751	0.58812642253911
381695	N4bp2l2	-0.11305874418182	4.6888189844338	0.524512429022363	0.588177272028698
69726	Smyd3	-0.111639947322187	4.4151183778779	0.524651711210444	0.588287152924359
83922	Cep41	0.182795656522714	2.26963928823524	0.525092514573028	0.588735082843331
89867	Sec16b	-0.456727132146832	-0.227741308581643	0.525472872007582	0.589115175463918
54401	Ywhab	0.109465854218431	10.5500957480162	0.525809838097235	0.589446565433838
69513	1700030C10Rik	0.640615644199449	0.389243464076192	0.526084433456471	0.589707989536618
19060	Ppp5c	0.100376928504556	7.35936706488802	0.526267114945276	0.589866350866278
27398	Mrpl2	0.105871292689306	5.51751676444162	0.526527926512543	0.590070311547197
107986	Ddb2	-0.223287097881593	1.25590835228511	0.52653192477804	0.590070311547197
56739	Rec8	-0.247814224632335	0.389863436777643	0.527226995041414	0.590802782298433
75698	Fam35a	0.225837571797323	1.93471705644455	0.527302566768311	0.590808136137702
12572	Cdk7	-0.108097098709094	5.57907959677562	0.527314716481179	0.590808136137702
140887	Lnx2	0.183828937743946	2.0907411770713	0.527391290903587	0.590847462268992
629557	Gm6981	-0.370123775461394	-0.61306690817516	0.528031893458001	0.591518625006109
71041	Pcgf6	-0.133000241285441	3.55457042291708	0.52811087158807	0.591560581588587
407824	BC020402	0.22973829931968	1.14216119430829	0.528195501699151	0.591608862112281
66965	Ctu2	0.135716660720047	3.79929754215634	0.528459287461798	0.591857783740627
66885	Acadsb	-0.09678186975027	6.0249292446858	0.528516006283716	0.591872639861168
16491	Kcna3	-0.421533108990692	-1.95806047050371	0.528555645396166	0.591872639861168
75553	Zc3h14	0.0970325282383016	6.13772051778234	0.528626885799677	0.591905888163341
56615	Mgst1	0.318386721777108	0.392761034804778	0.529458527411262	0.592790488957941
75624	Metap1	0.10044438538038	6.15247044016413	0.529558087802196	0.592834978730457
83397	Akap12	-0.137601085787903	2.76699205404622	0.529581492301263	0.592834978730457
99100	Cep152	0.201411291720744	1.10605820140904	0.530494864929755	0.593810783828812
14738	Gpr12	-0.10828616846429	4.27978997718686	0.53060691003609	0.593889538055793
23797	Akt3	-0.0969613265523099	7.60514948971435	0.531341190726407	0.594664671465817
102774	Bbs4	-0.0994510946948903	6.37586943567671	0.531718589091854	0.595040300094466
373852	4833422C13Rik	0.228717810110217	2.76835741040093	0.53211905440046	0.595441681642365
66523	2810004N23Rik	-0.145240699351284	3.59691367359097	0.532343677971365	0.595604038323697
76740	Efr3a	0.114289518197964	7.74589206523441	0.532347762177147	0.595604038323697
209361	Taf3	-0.114411759538866	4.11379779150842	0.532456990478356	0.595634218151193
76775	Slc10a7	-0.217866855947444	1.47374449363303	0.532458358006138	0.595634218151193
218865	Chdh	0.21691391225988	1.5130974925559	0.532553430070233	0.595693794345206
12408	Cbr1	0.0988775489662439	6.80899431593745	0.532824679401658	0.595950410831124
20167	Rtn2	0.108600556843665	6.24292332073035	0.532939228674044	0.596031735884003
75404	Arhgap36	-0.33886800412546	-0.220054292958492	0.533163833117886	0.596236122662485
11843	Arf4	0.115187627712158	7.2902432886584	0.533294837007198	0.596335812245255
18205	Ntf3	0.268168429982065	1.57715687215572	0.533467430220271	0.596479421774651
66075	Chchd3	0.101912622637878	5.9805005124773	0.533507004931392	0.596479421774651
73162	Otud3	-0.146178228103976	2.89016317392889	0.533736503510663	0.596689180649212
77771	Csrnp3	-0.101555572054129	6.34831778816834	0.534209907549458	0.597171558611862
230991	Fndc10	-0.117263330059101	4.50862893486138	0.534437414904089	0.597379004529122
83675	Bicc1	-0.324839802349752	0.400847133167812	0.534502868286847	0.59740529276749
791294	Gm9958	0.419032621336302	-1.12125749712777	0.534953535190909	0.597832426909947
16668	Krt18	0.262483294155479	-0.197292389134041	0.534968958181104	0.597832426909947
17760	Map6	0.108438737032968	6.56362263843879	0.535333082618559	0.598192414697936
268390	Ahsa2	0.104464391069119	4.26286678352365	0.535432471950486	0.598256548659343
320606	3632454L22Rik	0.361510381605079	-0.409787408180681	0.535541984626385	0.598331982823894
260302	Gga3	0.110085247371359	6.20272626836685	0.535626915927676	0.598337758127011
57317	Srsf4	0.137758621244021	3.83136218565112	0.53563115466754	0.598337758127011
52377	Rcn3	0.183823824653578	3.23589819144932	0.53586738436063	0.598508076358794
12156	Bmp2	-0.279099540669609	0.622258100495001	0.535905330440126	0.598508076358794
170716	Cyp4f13	0.260764660955926	1.88656242092722	0.535909660398202	0.598508076358794
67466	Pdcl	0.117661779335519	4.90890795962099	0.536205040117838	0.598791016815765
74407	Ttc25	0.247770040110615	0.293514142741551	0.536271742830378	0.598818564693648
71985	Acad10	-0.281404073475347	0.221424776407296	0.536413731626167	0.598930168567002
232855	Zfp772	0.126493557205257	3.31214393690943	0.53679401585266	0.599307801711363
66869	Zfp869	0.105068567009994	4.27944636812421	0.537069718212829	0.599568623592192
231724	Rad9b	0.22973829931968	0.723275489916729	0.538044228432354	0.600609471732277
11847	Arg2	-0.201017911130835	1.29316292158552	0.538097112002834	0.600621441478679
70292	Afap1	0.1275421683197	3.5378780432797	0.538278402135907	0.600776724916024
100125931	Phtf1os	0.353246479472114	0.653123272155537	0.538581858314569	0.601068323818986
75718	Vwa5b1	-0.37446236584686	-0.516099003960538	0.538666760355394	0.60111598527518
18141	Nup50	0.0940630754603662	5.42678795634596	0.539159329126491	0.601618532367509
67305	Gpx7	-0.206637530462537	1.36989692378592	0.539308844770012	0.601738236418671
68616	Gdpd3	0.493722336688926	-2.58498879509849	0.539840995719759	0.602284816745532
399599	Ccdc87	-0.170892829799948	2.12240568930942	0.540987314677049	0.603516467101742
23871	Ets1	0.222888294943062	1.88621070840001	0.541841211894643	0.604421729281269
192289	Tmlhe	0.202253811695216	1.49578047981878	0.542147217034344	0.604678416057
66609	Cryzl1	0.109888322023872	5.46501772051914	0.542195131489788	0.604678416057
246196	Zfp277	-0.105245970696637	4.87229378131858	0.542198658340034	0.604678416057
56294	Ptpn9	0.097322853584588	5.41320396344934	0.542419976117028	0.60487788491297
56485	Slc2a5	0.28350812052061	-0.471160880292135	0.542555631867232	0.604981804287773
217198	Plekhh3	-0.127950033769276	3.01152986359446	0.542754512976039	0.605156201914115
106344	Rfc4	0.195017562016836	1.6668953901711	0.542994415484047	0.605329933361839
66855	Tcf25	-0.0975431539963605	9.82757130799274	0.542995312258243	0.605329933361839
116848	Baz2a	-0.1199777783772	5.54543039935582	0.543202658389984	0.605483226895342
22324	Vav1	-0.289185620125187	-0.107590445318054	0.543218195749369	0.605483226895342
67952	Tomm20	0.110566729353415	8.51224422625031	0.543260326139005	0.605483226895342
210172	Zfp526	-0.173745124588464	2.40684277564742	0.543305849495768	0.605486594063734
66882	Bzw1	0.10869416843809	7.48749647198063	0.543570236405353	0.605733853866603
72020	Zfp654	-0.113400817458297	4.33786372849549	0.543742191708106	0.605878080803573
240518	Peli3	0.148022961610417	3.28416351299451	0.543879162397454	0.605983305765222
56043	Akr1e1	0.0977801517695136	5.27207747045009	0.544155774022014	0.60621226763918
67235	Zkscan14	0.127417560840527	3.454964509634	0.544169765447833	0.60621226763918
408191	Gm5415	-0.703886286724973	-2.71760334160535	0.544317050714102	0.606300021647214
53858	Rwdd2b	0.13095774325271	3.97193926918994	0.544333656947064	0.606300021647214
628686	D030068K23Rik	-0.280040538030478	0.903462011470425	0.544735213607494	0.606699855605689
100040999	Gm3086	-0.337660098838944	-0.224939847540585	0.544949513997674	0.606891086336059
320172	E230016M11Rik	0.325519673919725	-0.454550050988798	0.545050068370448	0.606955622137528
241547	Harbi1	0.144215856072179	2.65350281744528	0.545374014169523	0.607268892125921
67694	Ift74	0.110425004697061	5.21272815291944	0.546260992765653	0.608208995931184
60425	Doc2g	0.287120821296216	-0.236097573942953	0.546976553392952	0.608958110318537
105513	Chmp7	-0.0973123993838332	6.90640916723405	0.547277806574711	0.609245888291267
73683	Atg16l2	0.150139311547806	2.56239006683172	0.548110878935977	0.610125611917637
230648	Efcab14	-0.136402239569931	4.5181024035428	0.548231437593351	0.61021213063168
11474	Actn3	-0.273509332503998	0.14199287315859	0.548552181099632	0.610521435308231
13645	Egf	-0.317789549974756	-0.811477446318762	0.548666351148591	0.610600799817422
70454	Cenpl	-0.24500648188994	0.585075098269179	0.549175459068229	0.611119636766599
